Anon Student Id,Session Id,Time,KC_Model(MATHia),Level (Section),Problem Name,Step Name,Attempt At Step,Help Level,Selection,Action,Input,Outcome,CF (Rule Id),CF (Semantic Event ID),CF (Etalon),CF (Skill Previous p-Known),CF (Skill New p-Known),CF (Module),CF (Workspace Encounter),CF (Workspace Variant),CF (Workspace Progress Status),CF (Skill Opportunity),cf_school_id,cf_class_id,"Selection <- ifelse(Action == ""Done Button"", ""Done Button"", NA)",Time_Diff_Minutes,Idle,Monitor,Working,Struggle,Hint Abuse,Attempt_Count,Time,Detector_Name,Value
s148,pumhihmodwrajrtmexq64bfq8os:1682009037720,2023-04-20 17:05:41,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-008,gn-classify-item-1,1,0,,Attempt,{value=role-1},OK,,2eb693e6-ff4e-4090-9ead-f53ca0822064,{value=role-1},0.999768823195985,0.999943621383325,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,12.0,sch4,c2,,0.13333333333333333,False,False,False,False,False,0.0,2023-04-20T17:05:41.000Z,critical_struggle,"0, > 0 s,"
s148,pumhihmodwrajrtmexq64bfq8os:1682009037720,2023-04-20 17:07:10,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-008,gn-classify-item-3,1,0,,Attempt,{value=role-1},JIT,Match anything,3529266b-4901-4cf5-8f52-3ee491df95a5,{value=role-2},0.394070531548348,0.320259172908071,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,24.0,sch4,c2,,1.4833333333333334,False,False,False,False,False,0.0,2023-04-20T17:07:10.000Z,critical_struggle,"0, > 0 s,"
s141,qb8uqykv9llqylywx-ilzwqrqn0:1679667026583,2023-03-24 14:26:50,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-029,gn-classify-item-4,1,0,,Attempt,{value=role-2},OK,,75c4a82e-43f5-4e30-a5b0-36fac7b01044,{value=role-2},0.650236922007961,0.887118246621803,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,23.0,sch10,c8,,,False,False,False,False,False,0.0,2023-03-24T14:26:50.000Z,critical_struggle,"0, > 0 s,"
s141,qb8uqykv9llqylywx-ilzwqrqn0:1679667026583,2023-03-24 14:26:53,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-029,gn-classify-item-2,1,0,,Attempt,{value=role-2},OK,,88f5f511-7f02-46b2-b612-6a49b19c23e5,{value=role-2},0.887118246621803,0.97011748097777,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,24.0,sch10,c8,,0.05,False,False,False,False,False,0.0,2023-03-24T14:26:53.000Z,critical_struggle,"0, > 0 s,"
s141,qb8uqykv9llqylywx-ilzwqrqn0:1679667026583,2023-03-24 14:27:01,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-029,gn-classify-item-1,1,0,,Attempt,{value=role-1},JIT,Match anything,dd8dace9-c296-461e-8196-c08489b82660,{value=role-3},0.918518694976667,0.812568014707452,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,12.0,sch10,c8,,0.13333333333333333,False,False,False,False,False,0.0,2023-03-24T14:27:01.000Z,critical_struggle,"0, > 0 s,"
s141,qb8uqykv9llqylywx-ilzwqrqn0:1679667026583,2023-03-24 14:27:09,match _intercept expression with description.,analyzing_models_1step,analyzing_models_1step-029,gn-classify-item-3,1,0,,Attempt,{value=role-1},OK,,b9821bc2-7fc2-4dc4-9984-976ed6de182b,{value=role-1},0.999358018566309,0.999843390764548,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,7.0,sch10,c8,,0.0,False,False,False,False,False,0.0,2023-03-24T14:27:09.000Z,critical_struggle,"0, > 0 s,"
s207,rlatyfltw7kvxwx-agowqlmdwtc:1677530509658,2023-02-27 20:49:02,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-011,gn-classify-item-2,1,0,,Attempt,{value=role-2},JIT,Match anything,7399a752-a046-411e-9dbf-6ba0dcc678ee,{value=role-3},0.902854100508337,0.783333161763585,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,5.0,sch2,c6,,,False,False,False,False,False,0.0,2023-02-27T20:49:02.000Z,critical_struggle,"0, > 0 s,"
s207,rlatyfltw7kvxwx-agowqlmdwtc:1677530509658,2023-02-27 20:49:06,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-011,gn-classify-item-3,1,0,,Attempt,{value=role-2},JIT,Match anything,5e64a16d-c229-407b-a733-bbf77cab8e83,{value=role-1},0.611175217216772,0.446401183589738,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,3.0,sch2,c6,,0.06666666666666667,False,False,False,False,False,0.0,2023-02-27T20:49:06.000Z,critical_struggle,"0, > 0 s,"
s207,rlatyfltw7kvxwx-agowqlmdwtc:1677530509658,2023-02-27 20:49:11,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-011,gn-classify-item-4,1,0,,Attempt,{value=role-3},OK,,218360cf-dd2d-48a4-9d1f-7e212f767317,{value=role-3},0.783333161763585,0.937739683569955,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,6.0,sch2,c6,,0.03333333333333333,False,False,False,False,False,0.0,2023-02-27T20:49:11.000Z,critical_struggle,"0, > 0 s,"
s207,rlatyfltw7kvxwx-agowqlmdwtc:1677530509658,2023-02-27 20:49:14,interpret scenario with numbers,analyzing_models_1step,analyzing_models_1step-011,gn-classify-item-1,1,0,,Attempt,{value=role-2},OK,,4ebd817d-bf9a-457a-9cd2-6fd6930a981b,{value=role-2},0.985244472372513,0.997924307768798,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,2.0,sch2,c6,,0.0,False,False,False,False,False,0.0,2023-02-27T20:49:14.000Z,critical_struggle,"0, > 0 s,"
s268,uy4ozt7lhl1tx1-pfeefm0txzjk:1683907848592,2023-05-12 16:35:09,determine category with min or max total value in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-062,q-1-string-gn,1,0,,Attempt,{value=Juice},OK,,c4838888-b6e0-4024-abe6-a4dd1170000e,{value=Juice},0.902456718090267,0.979770573101562,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,2.0,sch2,c6,,,False,False,False,False,False,0.0,2023-05-12T16:35:09.000Z,critical_struggle,"0, > 0 s,"
s268,uy4ozt7lhl1tx1-pfeefm0txzjk:1683907848592,2023-05-12 16:39:51,determine value of total category in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-062,q-2-numeric-gn,1,0,,Attempt,"{value=30.5, escape-in-messages=false}",OK,,c6bc1282-b84a-4031-a9c7-37752e35c0fd,{value=30.5},0.989301534036433,0.999195783973805,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,2.0,sch2,c6,,4.7,False,False,False,False,False,0.0,2023-05-12T16:39:51.000Z,critical_struggle,"0, > 0 s,"
s268,uy4ozt7lhl1tx1-pfeefm0txzjk:1683907848592,2023-05-12 16:40:37,determine category with min or max non-total value in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-062,q-3-string-gn,1,0,,Attempt,{value=Juice},OK,,f0280adf-b81a-4b96-9a18-681cec1bcbbf,{value=Juice},0.978082274236856,0.995715194530769,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,6.0,sch2,c6,,0.7666666666666667,False,False,False,False,False,0.0,2023-05-12T16:40:37.000Z,critical_struggle,"0, > 0 s,"
s268,uy4ozt7lhl1tx1-pfeefm0txzjk:1683907848592,2023-05-12 16:40:42,determine category with min or max non-total value in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-062,q-4-string-gn,1,0,,Attempt,{value=Juice},OK,,a9434d53-918c-4c3f-8fcb-f80c6125f50a,{value=Juice},0.995715194530769,0.999173395633498,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,7.0,sch2,c6,,0.08333333333333333,False,False,False,False,False,0.0,2023-05-12T16:40:42.000Z,critical_struggle,"0, > 0 s,"
s268,uy4ozt7lhl1tx1-pfeefm0txzjk:1683907848592,2023-05-12 16:40:51,compare maximum values in relative frequency distribution,categorical_tables_relative_frequency_analysis_intro,categorical_tables_relative_frequency_analysis-062,q-5-comparison-gn,1,0,,Attempt,{value=true},OK,,3bc15c70-52b3-4911-8ffb-e97d7fefbb15,{value=true},0.844421295197374,0.957435473662151,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,3.0,sch2,c6,,0.15,False,False,False,False,False,0.0,2023-05-12T16:40:51.000Z,critical_struggle,"0, > 0 s,"
s204,se7safyz9yqsw_gxsrbxqhaqfgu:1672862963555,2023-01-04 20:26:55,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-055,gn-classify-item-4,1,0,,Attempt,{value=role-1},OK,,77f0f831-beac-4cd0-b325-5e2d46167961,{value=role-1},0.982260527706269,0.995620149522248,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,9.0,sch4,c12,,,False,False,False,False,False,0.0,2023-01-04T20:26:55.000Z,critical_struggle,"0, > 0 s,"
s204,se7safyz9yqsw_gxsrbxqhaqfgu:1672862963555,2023-01-04 20:27:00,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-055,gn-classify-item-1,1,0,,Attempt,{value=role-1},OK,,104f0357-efb3-4af3-b3cf-f45b6da2cd2b,{value=role-1},0.995620149522248,0.998928749991465,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,10.0,sch4,c12,,0.08333333333333333,False,False,False,False,False,0.0,2023-01-04T20:27:00.000Z,critical_struggle,"0, > 0 s,"
s204,se7safyz9yqsw_gxsrbxqhaqfgu:1672862963555,2023-01-04 20:27:06,match _intercept expression with description.,analyzing_models_1step,analyzing_models_1step-055,gn-classify-item-2,1,0,,Attempt,{value=role-2},OK,,0ac98a17-4810-4d37-a42e-c89efa007d3d,{value=role-2},0.245897541849029,0.611175217216772,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,2.0,sch4,c12,,0.0,False,False,False,False,False,0.0,2023-01-04T20:27:06.000Z,critical_struggle,"0, > 0 s,"
s204,se7safyz9yqsw_gxsrbxqhaqfgu:1672862963555,2023-01-04 20:27:12,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-055,gn-classify-item-3,1,0,,Attempt,{value=role-3},OK,,c4b04b3c-61df-4905-9929-1275377aa5fc,{value=role-3},0.690755616070145,0.903801204641925,determining_unknown_quantities_mb_c1,0,empty-variant,GRADUATED,5.0,sch4,c12,,0.1,False,False,False,False,False,0.0,2023-01-04T20:27:12.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:56:22,position divisor.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-enter-divisor,1,0,,Attempt,"{value=2, escape-in-messages=false}",OK,,8addda49-a090-4cea-b2e7-e8277e508a27,{value=2},0.999999998574601,0.999999999725898,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,14.0,sch4,c2,,,False,False,False,False,False,0.0,2023-02-22T17:56:22.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:56:28,position dividend.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-enter-dividend,1,0,,Attempt,"{value=436, escape-in-messages=false}",OK,,68274d62-18f1-45f2-a7cd-a09b3a6431e7,{value=436},0.999999998574601,0.999999999725898,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,13.0,sch4,c2,,0.1,False,False,False,False,False,0.0,2023-02-22T17:56:28.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:56:43,calculate non-zero digit of quotient.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-quotient-digit-0,1,0,,Attempt,"{value=0, escape-in-messages=false}",ERROR," Hints & JITs, This quotient digit is bound",46818b93-d0ec-4614-9939-6da00658d9fd,{value=2},0.269371534233909,0.269371534209748,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,35.0,sch4,c2,,0.25,False,False,False,False,False,0.0,2023-02-22T17:56:43.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:57:52,calculate product within division problem.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-product-0,1,0,,Attempt,"{value=2, escape-in-messages=false}",ERROR, Hints,d968e064-2327-46e9-a8c3-d1941dc1c1e9,{value=4},0.269523814270185,0.269426936615215,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,33.0,sch4,c2,,0.16666666666666666,False,False,False,False,False,0.0,2023-02-22T17:57:52.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:58:19,calculate difference within division problem.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-difference-digit-0-0,1,0,,Attempt,"{value=0, escape-in-messages=false}",OK,,8af94de0-e366-4703-b913-2814d23806b9,{value=0},0.999999999998614,0.999999999999662,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,30.0,sch4,c2,,0.03333333333333333,False,True,False,False,False,0.0,2023-02-22T17:58:19.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:58:24,bring down digit of dividend.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-bring-next-digit-1,1,0,,Attempt,"{value=3, escape-in-messages=false}",OK,,5e38432a-a567-462c-9085-4faa8f832384,{value=3},0.999981790372142,0.99999793065723,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,15.0,sch4,c2,,0.08333333333333333,False,False,True,False,False,0.0,2023-02-22T17:58:24.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:58:52,calculate non-zero digit of quotient.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-quotient-digit-1,2,0,,Attempt,"{value=1, escape-in-messages=false}",OK,,916cad91-244b-4cbe-adf5-eb56dddfd48f,{value=1},0.269371534209748,0.635910779854057,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,36.0,sch4,c2,,0.4,False,False,True,False,False,0.0,2023-02-22T17:58:52.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:58:56,calculate product within division problem.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-product-1,1,0,,Attempt,"{value=3, escape-in-messages=false}",ERROR, Hints,300540f6-acf5-4f7f-9679-271c5a995762,{value=2},0.269426936615215,0.269391688960932,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,34.0,sch4,c2,,0.06666666666666667,False,False,True,False,False,0.0,2023-02-22T17:58:56.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:59:37,calculate difference within division problem.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-difference-digit-1-0,1,0,,Attempt,"{value=1, escape-in-messages=false}",OK,,5573681c-f7bf-4fec-905a-c69388599c61,{value=1},0.999999999999662,0.999999999999918,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,31.0,sch4,c2,,0.26666666666666666,False,False,True,False,False,0.0,2023-02-22T17:59:37.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:59:40,bring down digit of dividend.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-bring-next-digit-2,1,0,,Attempt,"{value=0, escape-in-messages=false}",ERROR, Hints,ad77fa93-fab0-4768-9dd0-5b24d428a624,{value=6},0.99999793065723,0.999994427481036,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,16.0,sch4,c2,,0.05,False,True,False,False,False,0.0,2023-02-22T17:59:40.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 17:59:48,calculate non-zero digit of quotient.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-quotient-digit-2,1,0,,Attempt,"{value=0, escape-in-messages=false}",ERROR," Hints & JITs, This quotient digit is bound",93eacb2f-74bc-4202-aaa8-3b5babeb83b8,{value=8},0.635910779854057,0.465218580838139,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,37.0,sch4,c2,,0.1,False,True,False,False,False,0.0,2023-02-22T17:59:48.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 18:00:13,calculate product within division problem.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-product-2,1,0,,Attempt,"{value=0, escape-in-messages=false}",ERROR, Hints,e97da436-5ebc-47f9-8210-20f8cad23ba9,{value=16},0.269391688960932,0.269378866043333,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,35.0,sch4,c2,,0.03333333333333333,False,True,False,False,False,0.0,2023-02-22T18:00:13.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 18:00:19,calculate difference within division problem.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-difference-digit-2-0,1,0,,Attempt,"{value=0, escape-in-messages=false}",OK,,e23781b9-472e-4428-96b6-09ee5ce9635c,{value=0},0.999999999999918,0.99999999999998,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,32.0,sch4,c2,,0.05,False,True,False,False,False,0.0,2023-02-22T18:00:19.000Z,critical_struggle,"0, > 0 s,"
s104,snxysknijx_4j9kmkcs5yuqx-hw:1677088284627,2023-02-22 18:00:25,enter final answer.,decimal_ops_whole_number_and_decimal_quotients,decimal_ops_algorithm_divide_whole-012,gn-final-answer,1,0,,Attempt,"{value=218, escape-in-messages=false}",OK,,cf510542-6df5-4a9b-a1dc-3caf2d68f158,{value=218},0.999994588571881,0.999998680487478,composing_and_decomposing_mb_c1,0,empty-variant,PROMOTED,15.0,sch4,c2,,0.1,False,False,True,False,False,0.0,2023-02-22T18:00:25.000Z,critical_struggle,"0, > 0 s,"
s78,wnednkrbxyhwff8uugkodyom3a4:1677519763612,2023-02-27 17:48:45,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-076,gn-classify-item-4,1,0,,Attempt,{value=role-1},OK,,b8f92071-0a3e-48fe-9c29-7a970f8292e4,{value=role-1},0.611175217216772,0.869806707990603,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,3.0,sch2,c6,,,False,False,False,False,False,0.0,2023-02-27T17:48:45.000Z,critical_struggle,"0, > 0 s,"
s78,wnednkrbxyhwff8uugkodyom3a4:1677519763612,2023-02-27 17:49:01,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-076,gn-classify-item-2,1,0,,Attempt,{value=role-2},JIT,Match anything,708b3172-6044-4530-acd5-4f0240694b53,{value=role-3},0.690755616070145,0.511508602857567,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,5.0,sch2,c6,,0.26666666666666666,False,False,False,False,False,0.0,2023-02-27T17:49:01.000Z,critical_struggle,"0, > 0 s,"
s78,wnednkrbxyhwff8uugkodyom3a4:1677519763612,2023-02-27 17:49:04,match _slope expression with description.,analyzing_models_1step,analyzing_models_1step-076,gn-classify-item-1,1,0,,Attempt,{value=role-2},OK,,7fff652b-9b35-490b-ae9c-7f83b2a0544b,{value=role-2},0.201,0.55874399033186,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,1.0,sch2,c6,,0.0,False,False,False,False,False,0.0,2023-02-27T17:49:04.000Z,critical_struggle,"0, > 0 s,"
s78,wnednkrbxyhwff8uugkodyom3a4:1677519763612,2023-02-27 17:49:09,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-076,gn-classify-item-3,1,0,,Attempt,{value=role-3},OK,,ca79732d-d9df-4d63-8e0f-66fc5b07504b,{value=role-3},0.511508602857567,0.8191323308941,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,6.0,sch2,c6,,0.03333333333333333,False,False,False,False,False,0.0,2023-02-27T17:49:09.000Z,critical_struggle,"0, > 0 s,"
s316,vb83ww7l76xaovzvtgfwql4ucda:1678896223295,2023-03-15 16:09:46,match _intercept expression with description.,analyzing_models_1step,analyzing_models_1step-062,gn-classify-item-2,1,0,,Attempt,{value=role-1},JIT,Match anything,79d95317-bd52-4507-b3b3-186b43111691,{value=role-3},0.201,0.245897541849029,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,1.0,sch2,c6,,0.0,False,False,False,False,False,0.0,2023-03-15T16:09:46.000Z,critical_struggle,"0, > 0 s,"
s316,vb83ww7l76xaovzvtgfwql4ucda:1678896223295,2023-03-15 16:09:55,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-062,gn-classify-item-1,1,0,,Attempt,{value=role-1},JIT,Match anything,3fbf9033-e05a-41f6-a944-82ee49d1d564,{value=role-2},0.201,0.245897541849029,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,1.0,sch2,c6,,0.15,False,False,False,False,False,0.0,2023-03-15T16:09:55.000Z,critical_struggle,"0, > 0 s,"
s316,vb83ww7l76xaovzvtgfwql4ucda:1678896223295,2023-03-15 16:10:03,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-062,gn-classify-item-4,1,0,,Attempt,{value=role-1},OK,,17954037-3972-413b-8400-4643a0cf2b2f,{value=role-1},0.201,0.55874399033186,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,1.0,sch2,c6,,0.13333333333333333,False,False,False,False,False,0.0,2023-03-15T16:10:03.000Z,critical_struggle,"0, > 0 s,"
s316,vb83ww7l76xaovzvtgfwql4ucda:1678896223295,2023-03-15 16:10:20,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-062,gn-classify-item-3,1,0,,Attempt,{value=role-3},JIT,Match anything,a8de0b4d-014c-40a0-ab9f-6cedca28db02,{value=role-2},0.245897541849029,0.261003429961673,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,2.0,sch2,c6,,0.15,False,False,False,False,False,0.0,2023-03-15T16:10:20.000Z,critical_struggle,"0, > 0 s,"
s280,wk1hnkejdgzzjnoho30t1hrkgrw:1678208656297,2023-03-07 17:17:49,match _indep expression with description.,analyzing_models_1step,analyzing_models_1step-047,gn-classify-item-4,1,0,,Attempt,{value=role-3},OK,,42a450a7-db76-4d5f-b260-cb0890310d65,{value=role-3},0.657976491399006,0.890400845741109,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,6.0,sch2,c6,,,False,False,False,False,False,0.0,2023-03-07T17:17:49.000Z,critical_struggle,"0, > 0 s,"
s280,wk1hnkejdgzzjnoho30t1hrkgrw:1678208656297,2023-03-07 17:17:52,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-047,gn-classify-item-3,1,0,,Attempt,{value=role-1},JIT,Match anything,82c34196-262b-4099-810e-ad89fe1e9ac5,{value=role-2},0.817467535971983,0.650802395955155,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,11.0,sch2,c6,,0.05,False,False,False,False,False,0.0,2023-03-07T17:17:52.000Z,critical_struggle,"0, > 0 s,"
s280,wk1hnkejdgzzjnoho30t1hrkgrw:1678208656297,2023-03-07 17:18:00,match _dep expression with description.,analyzing_models_1step,analyzing_models_1step-047,gn-classify-item-2,1,0,,Attempt,{value=role-2},OK,,316b1a58-e15e-4d59-957e-1d3d84b51efb,{value=role-2},0.650802395955155,0.887359673185283,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,12.0,sch2,c6,,0.03333333333333333,False,False,False,False,False,0.0,2023-03-07T17:18:00.000Z,critical_struggle,"0, > 0 s,"
s280,wk1hnkejdgzzjnoho30t1hrkgrw:1678208656297,2023-03-07 17:18:02,interpret scenario with numbers,analyzing_models_1step,analyzing_models_1step-047,gn-classify-item-1,1,0,,Attempt,{value=role-1},OK,,db135f61-4fcb-4caf-af80-c2257114670f,{value=role-1},0.981556163309756,0.99739788894834,developing_function_foundations_with_readiness,0,empty-variant,GRADUATED,5.0,sch2,c6,,0.0,False,False,False,False,False,0.0,2023-03-07T17:18:02.000Z,critical_struggle,"0, > 0 s,"
s121,xgqbyf1b2tnvued7p8mxrbdmth4:1683042009691,2023-05-02 15:47:01,determine-cannot-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-056,gn-determine-calculability-0,1,0,,Attempt,{value=_can},JIT,"student chose """"can""""",2d50c5c7-0e50-4d84-9368-41e8503386a9,{value=_cannot},0.882294296145956,0.747558239602443,describing_variability_of_quantities_67acc,0,empty-variant,GRADUATED,15.0,sch4,c9,,,False,False,False,False,False,0.0,2023-05-02T15:47:01.000Z,critical_struggle,"0, > 0 s,"
s121,xgqbyf1b2tnvued7p8mxrbdmth4:1683042009691,2023-05-02 15:47:11,determine-can-calculate,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-056,gn-determine-calculability-1,1,0,,Attempt,{value=_can},OK,,8a55d8a2-32a4-4e9c-b4ae-2c7569ac71fe,{value=_can},0.999999999999437,0.999999999999892,describing_variability_of_quantities_67acc,0,empty-variant,GRADUATED,39.0,sch4,c9,,0.08333333333333333,False,False,False,False,False,0.0,2023-05-02T15:47:11.000Z,critical_struggle,"0, > 0 s,"
s121,xgqbyf1b2tnvued7p8mxrbdmth4:1683042009691,2023-05-02 15:47:14,enter-percent-relative-quartile,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-056,gn-enter-percent-1,1,0,,Attempt,"{value=25, escape-in-messages=false}",JIT,Student enters the complement,b99b7ab3-42f1-43ed-83bd-40c0d3b30605,{value=75},0.548955859376044,0.415654611000985,describing_variability_of_quantities_67acc,0,empty-variant,GRADUATED,15.0,sch4,c9,,0.05,False,False,False,False,False,0.0,2023-05-02T15:47:14.000Z,critical_struggle,"0, > 0 s,"
s121,xgqbyf1b2tnvued7p8mxrbdmth4:1683042009691,2023-05-02 15:47:41,,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-056,gn-determine-calculability-2,0,2,,Hint Request,,INITIAL_HINT,That numbers is the same as the Q1 value,96c6db3c-907d-461d-b79a-a6df6bee4c1a,{value=_can},,,describing_variability_of_quantities_67acc,0,empty-variant,GRADUATED,,sch4,c9,,0.0,False,False,False,False,False,0.0,2023-05-02T15:47:41.000Z,critical_struggle,"0, > 0 s,"
s121,xgqbyf1b2tnvued7p8mxrbdmth4:1683042009691,2023-05-02 15:47:51,enter-percent-relative-quartile,data_displays_interpreting_box_plots,data_displays_interpreting_box_plots-056,gn-enter-percent-2,1,0,,Attempt,"{value=50, escape-in-messages=false}",ERROR," Hints, there's just one number here, this is a percent question, this is a can question, this is a q1 question",49f16216-fb8e-4d9a-84b5-bbbef12462bd,{value=25},0.415654611000985,0.354472536921582,describing_variability_of_quantities_67acc,0,empty-variant,GRADUATED,16.0,sch4,c9,,0.11666666666666667,False,False,True,False,False,0.0,2023-05-02T15:47:51.000Z,critical_struggle,"0, > 0 s,"
